UTC0;Input0;134_0;76_0;125_0 (Info_to_ignore: TickSize: 0.01 PointValue: 1000)
2/5/2019 3:03:00 PM;54.92;0.302173913043478;49.3359533011733;-0.615273253709729
2/5/2019 3:32:00 PM;54.74;0.281159420289855;46.2349332985398;-0.94100615273253
2/5/2019 4:03:00 PM;54.74;0.258695652173913;46.2349332985398;-0.94100615273253
2/5/2019 4:30:00 PM;54.15;0.239130434782609;37.3181200000312;-2.00868621064061
2/5/2019 5:22:00 PM;54.25;0.201449275362319;39.4496372848719;-1.82772348896127
2/5/2019 6:17:00 PM;54;0.161594202898551;36.140842660475;-2.28013029315961
2/5/2019 7:15:00 PM;54.31;0.119565217391304;42.5729019137276;-1.71914585595367
2/5/2019 8:15:00 PM;54.09;0.0760869565217391;39.5299259347653;-2.1172638436482
2/5/2019 9:15:00 PM;54.1;0.0326086956521739;39.7407649053306;-2.09916757148027
2/5/2019 10:00:00 PM;54.12;0;40.1899232014149;-2.06297502714441
2/6/2019 12:00:00 AM;54.19;0.956521739130435;41.8243657720067;0.110844263809339
2/6/2019 1:00:00 AM;54.08;0.91304347826087;39.9756499123485;-0.0923702198411311
2/6/2019 2:00:00 AM;54.14;0.869565217391304;41.4947244377449;0.018474043968221
2/6/2019 3:00:00 AM;54.12;0.826086956521739;41.1211473206035;-0.0184740439682341
2/6/2019 4:00:00 AM;54.02;0.782608695652174;39.2198585120567;-0.20321448365047
2/6/2019 5:00:00 AM;54.12;0.739130434782609;42.1027322449367;-0.0184740439682341
2/6/2019 6:00:00 AM;54.13;0.695652173913043;42.3969669855368;0
2/6/2019 7:00:00 AM;54.03;0.652173913043478;40.1970094065715;-0.184740439682249
2/6/2019 8:00:00 AM;53.88;0.608695652173913;37.0882190283814;-0.461851099205616
2/6/2019 9:00:00 AM;53.88;0.565217391304348;37.0882190283814;-0.461851099205616
2/6/2019 10:00:00 AM;53.55;0.521739130434783;30.9758099245252;-1.07149455015704
2/6/2019 11:00:00 AM;53.7;0.478260869565217;36.1286266053326;-0.794383890633659
2/6/2019 12:00:00 PM;53.58;0.434782608695652;33.9453992511212;-1.01607241825236
2/6/2019 1:00:00 PM;53.99;0.391304347826087;45.9609234961961;-0.258636615555146
2/6/2019 2:00:00 PM;54.17;0.347826086956522;50.2403929067232;0.073896175872897
2/6/2019 2:37:00 PM;53.65;0.321014492753623;40.3091946635787;-0.88675411047479
2/6/2019 3:11:00 PM;53.47;0.296376811594203;37.542711064108;-1.21928690190283
2/6/2019 3:36:00 PM;54;0.278260869565217;48.7057134999749;-0.240162571586925
2/6/2019 3:54:00 PM;54.3;0.265217391304348;53.7451840982442;0.314058747459809
2/6/2019 4:09:00 PM;54.53;0.254347826086957;57.2156821079536;0.738961758728983
2/6/2019 4:30:00 PM;54.48;0.239130434782609;56.2280063824834;0.646591538887852
2/6/2019 5:01:00 PM;54.46;0.216666666666667;55.8129766977349;0.60964345095141
2/6/2019 6:01:00 PM;54.43;0.173188405797101;55.155334098619;0.554221319046734
2/6/2019 7:01:00 PM;54.45;0.129710144927536;55.531518235396;0.591169406983189
2/6/2019 7:39:00 PM;54.33;0.102173913043478;52.6762901927182;0.369480879364485
2/6/2019 8:39:00 PM;54.38;0.058695652173913;53.7434943697791;0.461851099205616
2/6/2019 9:39:00 PM;54.4;0.0152173913043478;54.1885227473264;0.498799187142058
2/6/2019 10:00:00 PM;54.3;0;51.5195646492979;0.314058747459809
2/7/2019 12:00:00 AM;54.35;0.956521739130435;52.7720937475468;0.0184026499815937
2/7/2019 1:00:00 AM;54.24;0.91304347826087;49.7281872663599;-0.184026499815976
2/7/2019 2:00:00 AM;54.22;0.869565217391304;49.1728278264569;-0.220831799779177
2/7/2019 3:00:00 AM;54.25;0.826086956521739;50.0735241380533;-0.165623849834382
2/7/2019 4:00:00 AM;54.3;0.782608695652174;51.6125592288552;-0.0736105999264009
2/7/2019 5:00:00 AM;54.27;0.739130434782609;50.6045986919542;-0.128818549871182
2/7/2019 6:00:00 AM;54.22;0.695652173913043;48.8908423010851;-0.220831799779177
2/7/2019 7:00:00 AM;54.17;0.652173913043478;47.1705023042714;-0.312845049687158
2/7/2019 8:00:00 AM;53.97;0.608695652173913;40.961680351566;-0.68089804931911
2/7/2019 9:00:00 AM;54.28;0.565217391304348;51.5965345999993;-0.110415899889588
2/7/2019 10:00:00 AM;54.52;0.521739130434783;57.9168661229824;0.331247699668752
2/7/2019 10:31:00 AM;54.13;0.499275362318841;47.1440682989768;-0.386455649613546
2/7/2019 11:31:00 AM;54.05;0.455797101449275;45.2833852363351;-0.533676849466335
2/7/2019 12:31:00 PM;54.05;0.41231884057971;45.2833852363351;-0.533676849466335
2/7/2019 1:13:00 PM;53.56;0.381884057971014;35.3676127480654;-1.4354066985646
2/7/2019 2:03:00 PM;53.94;0.345652173913043;45.3600253205037;-0.736105999263904
2/7/2019 2:33:00 PM;53.93;0.323913043478261;45.1621480837374;-0.754508649245498
2/7/2019 2:57:00 PM;53.7;0.306521739130435;40.7581279432721;-1.17776959882223
2/7/2019 3:25:00 PM;53.7;0.286231884057971;40.7581279432721;-1.17776959882223
2/7/2019 3:55:00 PM;53.44;0.264492753623188;36.1380028696166;-1.65623849834377
2/7/2019 4:03:00 PM;52.93;0.258695652173913;29.15640292843;-2.59477364740523
2/7/2019 4:18:00 PM;52.85;0.247826086956522;28.2349311504088;-2.74199484725801
2/7/2019 4:39:00 PM;52.63;0.232608695652174;25.8183877906885;-3.14685314685315
2/7/2019 5:01:00 PM;52.25;0.216666666666667;22.2725180488163;-3.84615384615385
2/7/2019 5:35:00 PM;52.64;0.192028985507246;32.5162572497555;-3.12845049687155
2/7/2019 6:35:00 PM;52.67;0.148550724637681;33.2450577633137;-3.07324254692676
2/7/2019 7:25:00 PM;52.96;0.11231884057971;39.9916242855149;-2.53956569746044
2/7/2019 8:25:00 PM;53.07;0.0688405797101449;42.3707727784099;-2.33713654766287
2/7/2019 9:25:00 PM;53;0.0253623188405797;41.2499846881851;-2.46595509753405
2/7/2019 10:00:00 PM;53.01;0;41.4881003512759;-2.44755244755246
2/8/2019 12:00:00 AM;52.89;0.956521739130435;39.4232059440769;-0.188714851858844
2/8/2019 1:00:00 AM;52.99;0.91304347826087;42.0132463032073;0
2/8/2019 2:00:00 AM;52.7;0.869565217391304;37.0640387318997;-0.547273070390638
