UTC0;Input0;134_0;97_0;98_0;125_0;127_0;128_0 (Info_to_ignore: TickSize: 1E-05 PointValue: 1)
1/5/2018 1:00:00 PM;1.20476;0.375;-9.57344005172445E-05;-0.000386539079880691;-0.170696541323474;320.999999999993;58.0000000000025
1/5/2018 1:31:00 PM;1.20791;0.353472222222222;8.68341905593262E-05;-0.000163176391043297;0.0903200145837851;38.999999999989;373.000000000001
1/5/2018 1:41:00 PM;1.20613;0.346527777777778;8.68883950717603E-05;-0.00013049774922469;-0.0571750551035017;217.000000000001;194.99999999999
1/5/2018 1:59:00 PM;1.20496;0.334027777777778;-7.39265147942092E-06;-0.000179823036620697;-0.154124061583332;333.99999999999;78.0000000000003
1/5/2018 2:14:00 PM;1.2031;0.323611111111111;-0.000229551389928639;-0.000321585420055932;-0.308248123166665;519.999999999987;17.0000000000003
1/5/2018 2:48:00 PM;1.2033;0.3;-0.000385036995380839;-0.000381656820406505;-0.291675643426523;499.999999999989;80.0000000000134
1/5/2018 3:21:00 PM;1.204;0.277083333333333;-0.000446627860104076;-0.000354598148103794;-0.233671964336027;429.999999999997;150.000000000006
1/5/2018 3:58:00 PM;1.20336;0.251388888888889;-0.000540847165968472;-0.000359053963174552;-0.286703899504484;493.999999999994;130.000000000008
1/5/2018 4:53:00 PM;1.20416;0.213194444444444;-0.000544684546164742;-0.000290313074696658;-0.220413980543918;414.000000000003;209.999999999999
1/5/2018 5:53:00 PM;1.20465;0.171527777777778;-0.000502395490236784;-0.00019841921501496;-0.179811405180558;364.999999999993;259.000000000009
1/5/2018 6:53:00 PM;1.20446;0.129861111111111;-0.000478694429436155;-0.000139774523371465;-0.195555260933687;383.999999999984;240.000000000018
1/5/2018 7:53:00 PM;1.20491;0.0881944444444445;-0.000418772579185545;-6.38821384966832E-05;-0.158267181518377;339;285.000000000002
1/5/2018 8:53:00 PM;1.20401;0.0465277777777778;-0.000438847795323216;-6.71658837074838E-05;-0.232843340349015;428.99999999999;195.000000000012
1/5/2018 9:53:00 PM;1.2028;0.00486111111111111;-0.0005460993430626;-0.000139533945157494;-0.333106842776877;549.999999999984;74.0000000000185
1/5/2018 10:00:00 PM;1.20274;0;-0.000628691303906193;-0.000177700724800869;-0.338078586698935;556.000000000001;68.0000000000014
1/7/2018 11:01:00 PM;1.20359;0.957638888888889;-0.000618429264066744;-0.000133950947969137;0.0715039950778529;11.0000000000054;97.9999999999981
1/8/2018 12:01:00 AM;1.20371;0.915972222222222;-0.000593768927849903;-8.74324894018359E-05;0.0814812967166347;21.9999999999887;110.00000000001
1/8/2018 1:01:00 AM;1.20442;0.874305555555556;-0.000511043377505072;-3.76555124560393E-06;0.140513664746034;7.9999999999858;181.000000000009
1/8/2018 2:01:00 AM;1.20445;0.832638888888889;-0.000438012893588136;5.54119461370657E-05;0.143007990155724;78.0000000000003;184.000000000006
1/8/2018 3:01:00 AM;1.20344;0.790972222222222;-0.000456373478626482;2.96410888789757E-05;0.0590323680293988;178.999999999996;83.0000000000108
1/8/2018 4:01:00 AM;1.20328;0.749305555555556;-0.000478321247774804;6.15465578452236E-06;0.0457292991776898;195.000000000012;66.9999999999948
1/8/2018 5:01:00 AM;1.20249;0.707638888888889;-0.00055308578203328;-5.48879027791626E-05;-0.0199546032775451;273.999999999996;19.0000000000135
1/8/2018 6:01:00 AM;1.20196;0.665972222222222;-0.000647638214491764;-0.000119552268190117;-0.0640210188487989;327.000000000011;73.9999999999963
1/8/2018 7:01:00 AM;1.20122;0.624305555555556;-0.000773368602150271;-0.000196226124678899;-0.125547712287889;401.000000000007;0
1/8/2018 8:00:00 AM;1.1993;0.583333333333333;-0.00101622439188676;-0.000351265531532307;-0.285184538508231;592.999999999999;1.00000000000655
1/8/2018 9:00:00 AM;1.19908;0.541666666666667;-0.00121246497482108;-0.000438004891573306;-0.303476258179321;615.00000000001;73.9999999999963
1/8/2018 10:00:00 AM;1.19898;0.5;-0.00136037466259231;-0.000468731663475629;-0.31179067621163;625.000000000009;63.9999999999974
1/8/2018 11:00:00 AM;1.20038;0.458333333333333;-0.00134907456426392;-0.000365945252117789;-0.195388823759287;485.000000000002;204.000000000004
1/8/2018 11:47:00 AM;1.19856;0.425694444444444;-0.00147003232694942;-0.000389522411842634;-0.34671123194732;666.999999999995;22.0000000000109
1/8/2018 12:47:00 PM;1.19764;0.384027777777778;-0.00162143761307676;-0.000432742158375977;-0.423203877844573;758.999999999999;15.9999999999938
1/8/2018 1:33:00 PM;1.19774;0.352083333333333;-0.00171360485875405;-0.000419927523242612;-0.414889459812265;749;90.0000000000123
1/8/2018 2:32:00 PM;1.19738;0.311111111111111;-0.00179500535199129;-0.00040106241318388;-0.444821364728573;784.999999999991;54.0000000000207
1/8/2018 3:20:00 PM;1.19604;0.277777777777778;-0.00194521935265279;-0.00044102113107631;-0.556234566361535;919.000000000003;8.99999999999235
1/8/2018 4:12:00 PM;1.19776;0.241666666666667;-0.00190353266539156;-0.000319467555052062;-0.41322657620581;747.000000000009;184.999999999991
1/8/2018 5:12:00 PM;1.19783;0.2;-0.00184359542989765;-0.00020762425564652;-0.407406483583192;740.000000000007;191.999999999992
1/8/2018 6:12:00 PM;1.19729;0.158333333333333;-0.00181870334590784;-0.000146185737325365;-0.452304340957664;794.000000000006;137.999999999994
1/8/2018 7:12:00 PM;1.19603;0.116666666666667;-0.00187898785735863;-0.000165176199020926;-0.557066008164771;920.00000000001;34.0000000000007
1/8/2018 8:12:00 PM;1.19637;0.075;-0.00187768383804077;-0.000131097743762452;-0.528796986854917;886.000000000009;79.9999999999912
